"","date","Adjusted","symbol"
"1",2012-05-11,17.22633,"AAPL"
"2",2012-05-14,16.968252,"AAPL"
"3",2012-05-15,16.81476,"AAPL"
"4",2012-05-16,16.599241,"AAPL"
"5",2012-05-17,16.114107,"AAPL"
"6",2012-05-18,16.122011,"AAPL"
"7",2012-05-21,17.061272,"AAPL"
"8",2012-05-22,16.930264,"AAPL"
"9",2012-05-23,17.343361,"AAPL"
"10",2012-05-24,17.184078,"AAPL"
"11",2012-05-25,17.091976,"AAPL"
"12",2012-05-29,17.395344,"AAPL"
"13",2012-05-30,17.605076,"AAPL"
"14",2012-05-31,17.561314,"AAPL"
"15",2012-06-01,17.052458,"AAPL"
"16",2012-06-04,17.152765,"AAPL"
"17",2012-06-05,17.108391,"AAPL"
"18",2012-06-06,17.370722,"AAPL"
"19",2012-06-07,17.37862,"AAPL"
"20",2012-06-08,17.64003,"AAPL"
"21",2012-06-11,17.361906,"AAPL"
"22",2012-06-12,17.51358,"AAPL"
"23",2012-06-13,17.391993,"AAPL"
"24",2012-06-14,17.372849,"AAPL"
"25",2012-06-15,17.45188,"AAPL"
"26",2012-06-18,17.806007,"AAPL"
"27",2012-06-19,17.855551,"AAPL"
"28",2012-06-20,17.80479,"AAPL"
"29",2012-06-21,17.559488,"AAPL"
"30",2012-06-22,17.694143,"AAPL"
"31",2012-06-25,17.349741,"AAPL"
"32",2012-06-26,17.388044,"AAPL"
"33",2012-06-27,17.463121,"AAPL"
"34",2012-06-28,17.297461,"AAPL"
"35",2012-06-29,17.751892,"AAPL"
"36",2012-07-02,18.010881,"AAPL"
"37",2012-07-03,18.220314,"AAPL"
"38",2012-07-05,18.540396,"AAPL"
"39",2012-07-06,18.416986,"AAPL"
"40",2012-07-09,18.660467,"AAPL"
"41",2012-07-10,18.48781,"AAPL"
"42",2012-07-11,18.37291,"AAPL"
"43",2012-07-12,18.204809,"AAPL"
"44",2012-07-13,18.38932,"AAPL"
"45",2012-07-16,18.448296,"AAPL"
"46",2012-07-17,18.449211,"AAPL"
"47",2012-07-18,18.428535,"AAPL"
"48",2012-07-19,18.673536,"AAPL"
"49",2012-07-20,18.368956,"AAPL"
"50",2012-07-23,18.354677,"AAPL"
"51",2012-07-24,18.266211,"AAPL"
"52",2012-07-25,17.477413,"AAPL"
"53",2012-07-26,17.47467,"AAPL"
"54",2012-07-27,17.787159,"AAPL"
"55",2012-07-30,18.087177,"AAPL"
"56",2012-07-31,18.565325,"AAPL"
"57",2012-08-01,18.445255,"AAPL"
"58",2012-08-02,18.475039,"AAPL"
"59",2012-08-03,18.715488,"AAPL"
"60",2012-08-06,18.923704,"AAPL"
"61",2012-08-07,18.873856,"AAPL"
"62",2012-08-08,18.841934,"AAPL"
"63",2012-08-09,18.949387,"AAPL"
"64",2012-08-10,18.979004,"AAPL"
"65",2012-08-13,19.232382,"AAPL"
"66",2012-08-14,19.283978,"AAPL"
"67",2012-08-15,19.257721,"AAPL"
"68",2012-08-16,19.425928,"AAPL"
"69",2012-08-17,19.785236,"AAPL"
"70",2012-08-20,20.305429,"AAPL"
"71",2012-08-21,20.027931,"AAPL"
"72",2012-08-22,20.418985,"AAPL"
"73",2012-08-23,20.228497,"AAPL"
"74",2012-08-24,20.246513,"AAPL"
"75",2012-08-27,20.626886,"AAPL"
"76",2012-08-28,20.600023,"AAPL"
"77",2012-08-29,20.55942,"AAPL"
"78",2012-08-30,20.26635,"AAPL"
"79",2012-08-31,20.308176,"AAPL"
"80",2012-09-04,20.605206,"AAPL"
"81",2012-09-05,20.460514,"AAPL"
"82",2012-09-06,20.644894,"AAPL"
"83",2012-09-07,20.7722,"AAPL"
"84",2012-09-10,20.231861,"AAPL"
"85",2012-09-11,20.166225,"AAPL"
"86",2012-09-12,20.447077,"AAPL"
"87",2012-09-13,20.849737,"AAPL"
"88",2012-09-14,21.103113,"AAPL"
"89",2012-09-17,21.3626,"AAPL"
"90",2012-09-18,21.42762,"AAPL"
"91",2012-09-19,21.433426,"AAPL"
"92",2012-09-20,21.329632,"AAPL"
"93",2012-09-21,21.372065,"AAPL"
"94",2012-09-24,21.088161,"AAPL"
"95",2012-09-25,20.561554,"AAPL"
"96",2012-09-26,20.306351,"AAPL"
"97",2012-09-27,20.799065,"AAPL"
"98",2012-09-28,20.364958,"AAPL"
"99",2012-10-01,20.129589,"AAPL"
"100",2012-10-02,20.188198,"AAPL"
"101",2012-10-03,20.497749,"AAPL"
"102",2012-10-04,20.355797,"AAPL"
"103",2012-10-05,19.921999,"AAPL"
"104",2012-10-08,19.481798,"AAPL"
"105",2012-10-09,19.410969,"AAPL"
"106",2012-10-10,19.565435,"AAPL"
"107",2012-10-11,19.174379,"AAPL"
"108",2012-10-12,19.223534,"AAPL"
"109",2012-10-15,19.377701,"AAPL"
"110",2012-10-16,19.836529,"AAPL"
"111",2012-10-17,19.678391,"AAPL"
"112",2012-10-18,19.312977,"AAPL"
"113",2012-10-19,18.616941,"AAPL"
"114",2012-10-22,19.355413,"AAPL"
"115",2012-10-23,18.724407,"AAPL"
"116",2012-10-24,18.830338,"AAPL"
"117",2012-10-25,18.607788,"AAPL"
"118",2012-10-26,18.438665,"AAPL"
"119",2012-10-31,18.173687,"AAPL"
"120",2012-11-01,18.210932,"AAPL"
"121",2012-11-02,17.608316,"AAPL"
"122",2012-11-05,17.84704,"AAPL"
"123",2012-11-06,17.793003,"AAPL"
"124",2012-11-07,17.112198,"AAPL"
"125",2012-11-08,16.491192,"AAPL"
"126",2012-11-09,16.776701,"AAPL"
"127",2012-11-12,16.646982,"AAPL"
"128",2012-11-13,16.649132,"AAPL"
"129",2012-11-14,16.464508,"AAPL"
"130",2012-11-15,16.119198,"AAPL"
"131",2012-11-16,16.182381,"AAPL"
"132",2012-11-19,17.349255,"AAPL"
"133",2012-11-20,17.201441,"AAPL"
"134",2012-11-21,17.225666,"AAPL"
"135",2012-11-23,17.526207,"AAPL"
"136",2012-11-26,18.079136,"AAPL"
"137",2012-11-27,17.93346,"AAPL"
"138",2012-11-28,17.877035,"AAPL"
"139",2012-11-29,18.073914,"AAPL"
"140",2012-11-30,17.948797,"AAPL"
"141",2012-12-03,17.976698,"AAPL"
"142",2012-12-04,17.659597,"AAPL"
"143",2012-12-05,16.523081,"AAPL"
"144",2012-12-06,16.782223,"AAPL"
"145",2012-12-07,16.353193,"AAPL"
"146",2012-12-10,16.248009,"AAPL"
"147",2012-12-11,16.602823,"AAPL"
"148",2012-12-12,16.52953,"AAPL"
"149",2012-12-13,16.24402,"AAPL"
"150",2012-12-14,15.633738,"AAPL"
"151",2012-12-17,15.910969,"AAPL"
"152",2012-12-18,16.373117,"AAPL"
"153",2012-12-19,16.140366,"AAPL"
"154",2012-12-20,15.999912,"AAPL"
"155",2012-12-21,15.926305,"AAPL"
"156",2012-12-24,15.95207,"AAPL"
"157",2012-12-26,15.732183,"AAPL"
"158",2012-12-27,15.795353,"AAPL"
"159",2012-12-28,15.627608,"AAPL"
"160",2012-12-31,16.32007,"AAPL"
"161",2013-01-02,16.83712,"AAPL"
"162",2013-01-03,16.624592,"AAPL"
"163",2013-01-04,16.161524,"AAPL"
"164",2013-01-07,16.06646,"AAPL"
"165",2013-01-08,16.109699,"AAPL"
"166",2013-01-09,15.857921,"AAPL"
"167",2013-01-10,16.054495,"AAPL"
"168",2013-01-11,15.956058,"AAPL"
"169",2013-01-14,15.387179,"AAPL"
"170",2013-01-15,14.901721,"AAPL"
"171",2013-01-16,15.520274,"AAPL"
"172",2013-01-17,15.415699,"AAPL"
"173",2013-01-18,15.333515,"AAPL"
"174",2013-01-22,15.479794,"AAPL"
"175",2013-01-23,15.763164,"AAPL"
"176",2013-01-24,13.815495,"AAPL"
"177",2013-01-25,13.489812,"AAPL"
"178",2013-01-28,13.79495,"AAPL"
"179",2013-01-29,14.053777,"AAPL"
"180",2013-01-30,14.009618,"AAPL"
"181",2013-01-31,13.968526,"AAPL"
"182",2013-02-01,13.911174,"AAPL"
"183",2013-02-04,13.56464,"AAPL"
"184",2013-02-05,14.040594,"AAPL"
"185",2013-02-06,14.025566,"AAPL"
"186",2013-02-07,14.442601,"AAPL"
"187",2013-02-08,14.651114,"AAPL"
"188",2013-02-11,14.803802,"AAPL"
"189",2013-02-12,14.432731,"AAPL"
"190",2013-02-13,14.405277,"AAPL"
"191",2013-02-14,14.392324,"AAPL"
"192",2013-02-15,14.193985,"AAPL"
"193",2013-02-19,14.188735,"AAPL"
"194",2013-02-20,13.845116,"AAPL"
"195",2013-02-21,13.759057,"AAPL"
"196",2013-02-22,13.905574,"AAPL"
"197",2013-02-25,13.658503,"AAPL"
"198",2013-02-26,13.848816,"AAPL"
"199",2013-02-27,13.713099,"AAPL"
"200",2013-02-28,13.615318,"AAPL"
"201",2013-03-01,13.278172,"AAPL"
"202",2013-03-04,12.956759,"AAPL"
"203",2013-03-05,13.298839,"AAPL"
"204",2013-03-06,13.129804,"AAPL"
"205",2013-03-07,13.281566,"AAPL"
"206",2013-03-08,13.31673,"AAPL"
"207",2013-03-11,13.506432,"AAPL"
"208",2013-03-12,13.215246,"AAPL"
"209",2013-03-13,13.212778,"AAPL"
"210",2013-03-14,13.340789,"AAPL"
"211",2013-03-15,13.685029,"AAPL"
"212",2013-03-18,14.057025,"AAPL"
"213",2013-03-19,14.01909,"AAPL"
"214",2013-03-20,13.94475,"AAPL"
"215",2013-03-21,13.964799,"AAPL"
"216",2013-03-22,14.247961,"AAPL"
"217",2013-03-25,14.299476,"AAPL"
"218",2013-03-26,14.224207,"AAPL"
"219",2013-03-27,13.94475,"AAPL"
"220",2013-03-28,13.654181,"AAPL"
"221",2013-04-01,13.230052,"AAPL"
"222",2013-04-02,13.257199,"AAPL"
"223",2013-04-03,13.32506,"AAPL"
"224",2013-04-04,13.193347,"AAPL"
"225",2013-04-05,13.053927,"AAPL"
"226",2013-04-08,13.146772,"AAPL"
"227",2013-04-09,13.170522,"AAPL"
"228",2013-04-10,13.439185,"AAPL"
"229",2013-04-11,13.397238,"AAPL"
"230",2013-04-12,13.257503,"AAPL"
"231",2013-04-15,12.950593,"AAPL"
"232",2013-04-16,13.147696,"AAPL"
"233",2013-04-17,12.424669,"AAPL"
"234",2013-04-18,12.093076,"AAPL"
"235",2013-04-19,12.046193,"AAPL"
"236",2013-04-22,12.297276,"AAPL"
"237",2013-04-23,12.527388,"AAPL"
"238",2013-04-24,12.506721,"AAPL"
"239",2013-04-25,12.596786,"AAPL"
"240",2013-04-26,12.868847,"AAPL"
"241",2013-04-29,13.267381,"AAPL"
"242",2013-04-30,13.657883,"AAPL"
"243",2013-05-01,13.550231,"AAPL"
"244",2013-05-02,13.742401,"AAPL"
"245",2013-05-03,13.879971,"AAPL"
"246",2013-05-06,14.210951,"AAPL"
"247",2013-05-07,14.147714,"AAPL"
"248",2013-05-08,14.307496,"AAPL"
"249",2013-05-09,14.182674,"AAPL"
"250",2013-05-10,14.064684,"AAPL"
"251",2013-05-13,14.119643,"AAPL"
"252",2013-05-14,13.781821,"AAPL"
"253",2013-05-15,13.315758,"AAPL"
"254",2013-05-16,13.493679,"AAPL"
"255",2013-05-17,13.452691,"AAPL"
"256",2013-05-20,13.752945,"AAPL"
"257",2013-05-21,13.65141,"AAPL"
"258",2013-05-22,13.703885,"AAPL"
"259",2013-05-23,13.728415,"AAPL"
"260",2013-05-24,13.821872,"AAPL"
"261",2013-05-28,13.706679,"AAPL"
"262",2013-05-29,13.815662,"AAPL"
"263",2013-05-30,14.021527,"AAPL"
"264",2013-05-31,13.964085,"AAPL"
"265",2013-06-03,13.994824,"AAPL"
"266",2013-06-04,13.951043,"AAPL"
"267",2013-06-05,13.820631,"AAPL"
"268",2013-06-06,13.61415,"AAPL"
"269",2013-06-07,13.718167,"AAPL"
"270",2013-06-10,13.627502,"AAPL"
"271",2013-06-11,13.587445,"AAPL"
"272",2013-06-12,13.419468,"AAPL"
"273",2013-06-13,13.536525,"AAPL"
"274",2013-06-14,13.353021,"AAPL"
"275",2013-06-17,13.413568,"AAPL"
"276",2013-06-18,13.406428,"AAPL"
"277",2013-06-19,13.13412,"AAPL"
"278",2013-06-20,12.942851,"AAPL"
"279",2013-06-21,12.839145,"AAPL"
"280",2013-06-24,12.498837,"AAPL"
"281",2013-06-25,12.501636,"AAPL"
"282",2013-06-26,12.360043,"AAPL"
"283",2013-06-27,12.226839,"AAPL"
"284",2013-06-28,12.31223,"AAPL"
"285",2013-07-01,12.706253,"AAPL"
"286",2013-07-02,12.994084,"AAPL"
"287",2013-07-03,13.065807,"AAPL"
"288",2013-07-05,12.960859,"AAPL"
"289",2013-07-08,12.88727,"AAPL"
"290",2013-07-09,13.113935,"AAPL"
"291",2013-07-10,13.063634,"AAPL"
"292",2013-07-11,13.267322,"AAPL"
"293",2013-07-12,13.243106,"AAPL"
"294",2013-07-15,13.271978,"AAPL"
"295",2013-07-16,13.357681,"AAPL"
"296",2013-07-17,13.361094,"AAPL"
"297",2013-07-18,13.406116,"AAPL"
"298",2013-07-19,13.194665,"AAPL"
"299",2013-07-22,13.236897,"AAPL"
"300",2013-07-23,13.009607,"AAPL"
"301",2013-07-24,13.677801,"AAPL"
"302",2013-07-25,13.615391,"AAPL"
"303",2013-07-26,13.692707,"AAPL"
"304",2013-07-29,13.903846,"AAPL"
"305",2013-07-30,14.075549,"AAPL"
"306",2013-07-31,14.051023,"AAPL"
"307",2013-08-01,14.179879,"AAPL"
"308",2013-08-02,14.361833,"AAPL"
"309",2013-08-05,14.576387,"AAPL"
"310",2013-08-06,14.44598,"AAPL"
"311",2013-08-07,14.437593,"AAPL"
"312",2013-08-08,14.408839,"AAPL"
"313",2013-08-09,14.20381,"AAPL"
"314",2013-08-12,14.607309,"AAPL"
"315",2013-08-13,15.301485,"AAPL"
"316",2013-08-14,15.580584,"AAPL"
"317",2013-08-15,15.562142,"AAPL"
"318",2013-08-16,15.700298,"AAPL"
"319",2013-08-19,15.869389,"AAPL"
"320",2013-08-20,15.660913,"AAPL"
"321",2013-08-21,15.701233,"AAPL"
"322",2013-08-22,15.719984,"AAPL"
"323",2013-08-23,15.659356,"AAPL"
"324",2013-08-26,15.720298,"AAPL"
"325",2013-08-27,15.270855,"AAPL"
"326",2013-08-28,15.343052,"AAPL"
"327",2013-08-29,15.368055,"AAPL"
"328",2013-08-30,15.228038,"AAPL"
"329",2013-09-03,15.270535,"AAPL"
"330",2013-09-04,15.586523,"AAPL"
"331",2013-09-05,15.479641,"AAPL"
"332",2013-09-06,15.571836,"AAPL"
"333",2013-09-09,15.82031,"AAPL"
"334",2013-09-10,15.459942,"AAPL"
"335",2013-09-11,14.618249,"AAPL"
"336",2013-09-12,14.773895,"AAPL"
"337",2013-09-13,14.530421,"AAPL"
"338",2013-09-16,14.068475,"AAPL"
"339",2013-09-17,14.231,"AAPL"
"340",2013-09-18,14.523548,"AAPL"
"341",2013-09-19,14.761708,"AAPL"
"342",2013-09-20,14.608874,"AAPL"
"343",2013-09-23,15.334928,"AAPL"
"344",2013-09-24,15.286793,"AAPL"
"345",2013-09-25,15.050193,"AAPL"
"346",2013-09-26,15.196783,"AAPL"
"347",2013-09-27,15.088322,"AAPL"
"348",2013-09-30,14.900795,"AAPL"
"349",2013-10-01,15.251159,"AAPL"
"350",2013-10-02,15.301166,"AAPL"
"351",2013-10-03,15.108949,"AAPL"
"352",2013-10-04,15.097077,"AAPL"
"353",2013-10-07,15.244596,"AAPL"
"354",2013-10-08,15.03175,"AAPL"
"355",2013-10-09,15.208342,"AAPL"
"356",2013-10-10,15.303668,"AAPL"
"357",2013-10-11,15.402744,"AAPL"
"358",2013-10-14,15.503696,"AAPL"
"359",2013-10-15,15.58621,"AAPL"
"360",2013-10-16,15.662167,"AAPL"
"361",2013-10-17,15.768115,"AAPL"
"362",2013-10-18,15.905331,"AAPL"
"363",2013-10-21,16.295071,"AAPL"
"364",2013-10-22,16.248508,"AAPL"
"365",2013-10-23,16.407597,"AAPL"
"366",2013-10-24,16.624815,"AAPL"
"367",2013-10-25,16.438852,"AAPL"
"368",2013-10-28,16.561365,"AAPL"
"369",2013-10-29,16.148802,"AAPL"
"370",2013-10-30,16.405718,"AAPL"
"371",2013-10-31,16.33695,"AAPL"
"372",2013-11-01,16.253504,"AAPL"
"373",2013-11-04,16.463539,"AAPL"
"374",2013-11-05,16.422911,"AAPL"
"375",2013-11-06,16.376387,"AAPL"
"376",2013-11-07,16.111366,"AAPL"
"377",2013-11-08,16.365065,"AAPL"
"378",2013-11-11,16.317591,"AAPL"
"379",2013-11-12,16.347776,"AAPL"
"380",2013-11-13,16.367271,"AAPL"
"381",2013-11-14,16.603989,"AAPL"
"382",2013-11-15,16.504339,"AAPL"
"383",2013-11-18,16.304392,"AAPL"
"384",2013-11-19,16.333319,"AAPL"
"385",2013-11-20,16.190277,"AAPL"
"386",2013-11-21,16.383291,"AAPL"
"387",2013-11-22,16.341171,"AAPL"
"388",2013-11-25,16.465038,"AAPL"
"389",2013-11-26,16.768721,"AAPL"
"390",2013-11-27,17.163574,"AAPL"
"391",2013-11-29,17.481407,"AAPL"
"392",2013-12-02,17.32925,"AAPL"
"393",2013-12-03,17.803644,"AAPL"
"394",2013-12-04,17.762144,"AAPL"
"395",2013-12-05,17.853315,"AAPL"
"396",2013-12-06,17.605587,"AAPL"
"397",2013-12-09,17.807102,"AAPL"
"398",2013-12-10,17.779432,"AAPL"
"399",2013-12-11,17.647711,"AAPL"
"400",2013-12-12,17.621929,"AAPL"
"401",2013-12-13,17.429844,"AAPL"
"402",2013-12-16,17.52636,"AAPL"
"403",2013-12-17,17.447453,"AAPL"
"404",2013-12-18,17.314789,"AAPL"
"405",2013-12-19,17.116419,"AAPL"
"406",2013-12-20,17.259779,"AAPL"
"407",2013-12-23,17.922169,"AAPL"
"408",2013-12-24,17.846083,"AAPL"
"409",2013-12-26,17.727556,"AAPL"
"410",2013-12-27,17.607779,"AAPL"
"411",2013-12-30,17.432676,"AAPL"
"412",2013-12-31,17.637033,"AAPL"
"413",2014-01-02,17.388977,"AAPL"
"414",2014-01-03,17.007023,"AAPL"
"415",2014-01-06,17.099752,"AAPL"
"416",2014-01-07,16.977465,"AAPL"
"417",2014-01-08,17.084991,"AAPL"
"418",2014-01-09,16.866802,"AAPL"
"419",2014-01-10,16.754263,"AAPL"
"420",2014-01-13,16.84197,"AAPL"
"421",2014-01-14,17.177097,"AAPL"
"422",2014-01-15,17.521965,"AAPL"
"423",2014-01-16,17.424192,"AAPL"
"424",2014-01-17,16.997272,"AAPL"
"425",2014-01-21,17.261343,"AAPL"
"426",2014-01-22,17.338055,"AAPL"
"427",2014-01-23,17.484867,"AAPL"
"428",2014-01-24,17.167034,"AAPL"
"429",2014-01-27,17.306297,"AAPL"
"430",2014-01-28,15.923056,"AAPL"
"431",2014-01-29,15.742286,"AAPL"
"432",2014-01-30,15.711796,"AAPL"
"433",2014-01-31,15.73757,"AAPL"
"434",2014-02-03,15.766817,"AAPL"
"435",2014-02-04,15.995048,"AAPL"
"436",2014-02-05,16.11451,"AAPL"
"437",2014-02-06,16.208431,"AAPL"
"438",2014-02-07,16.435192,"AAPL"
"439",2014-02-10,16.729624,"AAPL"
"440",2014-02-11,16.95006,"AAPL"
"441",2014-02-12,16.948793,"AAPL"
"442",2014-02-13,17.217922,"AAPL"
"443",2014-02-14,17.204004,"AAPL"
"444",2014-02-18,17.26726,"AAPL"
"445",2014-02-19,16.994652,"AAPL"
"446",2014-02-20,16.797941,"AAPL"
"447",2014-02-21,16.611351,"AAPL"
"448",2014-02-24,16.684086,"AAPL"
"449",2014-02-25,16.510462,"AAPL"
"450",2014-02-26,16.361511,"AAPL"
"451",2014-02-27,16.68788,"AAPL"
"452",2014-02-28,16.642651,"AAPL"
"453",2014-03-03,16.690727,"AAPL"
"454",2014-03-04,16.800783,"AAPL"
"455",2014-03-05,16.836205,"AAPL"
"456",2014-03-06,16.785292,"AAPL"
"457",2014-03-07,16.775482,"AAPL"
"458",2014-03-10,16.790665,"AAPL"
"459",2014-03-11,16.95417,"AAPL"
"460",2014-03-12,16.970612,"AAPL"
"461",2014-03-13,16.782122,"AAPL"
"462",2014-03-14,16.593636,"AAPL"
"463",2014-03-17,16.658468,"AAPL"
"464",2014-03-18,16.805845,"AAPL"
"465",2014-03-19,16.801416,"AAPL"
"466",2014-03-20,16.720457,"AAPL"
"467",2014-03-21,16.852335,"AAPL"
"468",2014-03-24,17.05221,"AAPL"
"469",2014-03-25,17.235632,"AAPL"
"470",2014-03-26,17.070869,"AAPL"
"471",2014-03-27,16.997494,"AAPL"
"472",2014-03-28,16.978519,"AAPL"
"473",2014-03-31,16.974726,"AAPL"
"474",2014-04-01,17.130007,"AAPL"
"475",2014-04-02,17.15847,"AAPL"
"476",2014-04-03,17.039558,"AAPL"
"477",2014-04-04,16.819128,"AAPL"
"478",2014-04-07,16.555048,"AAPL"
"479",2014-04-08,16.554106,"AAPL"
"480",2014-04-09,16.77169,"AAPL"
"481",2014-04-10,16.555372,"AAPL"
"482",2014-04-11,16.432985,"AAPL"
"483",2014-04-14,16.498442,"AAPL"
"484",2014-04-15,16.380795,"AAPL"
"485",2014-04-16,16.414001,"AAPL"
"486",2014-04-17,16.60154,"AAPL"
"487",2014-04-21,16.798569,"AAPL"
"488",2014-04-22,16.815336,"AAPL"
"489",2014-04-23,16.595539,"AAPL"
"490",2014-04-24,17.95607,"AAPL"
"491",2014-04-25,18.08795,"AAPL"
"492",2014-04-28,18.788448,"AAPL"
"493",2014-04-29,18.732788,"AAPL"
"494",2014-04-30,18.661949,"AAPL"
"495",2014-05-01,18.70591,"AAPL"
"496",2014-05-02,18.740696,"AAPL"
"497",2014-05-05,19.005722,"AAPL"
"498",2014-05-06,18.798576,"AAPL"
"499",2014-05-07,18.732788,"AAPL"
"500",2014-05-08,18.699398,"AAPL"
"501",2014-05-09,18.621487,"AAPL"
"502",2014-05-12,18.853323,"AAPL"
"503",2014-05-13,18.882896,"AAPL"
"504",2014-05-14,18.886398,"AAPL"
"505",2014-05-15,18.725798,"AAPL"
"506",2014-05-16,19.002155,"AAPL"
"507",2014-05-19,19.227316,"AAPL"
"508",2014-05-20,19.231131,"AAPL"
"509",2014-05-21,19.282019,"AAPL"
"510",2014-05-22,19.312544,"AAPL"
"511",2014-05-23,19.530708,"AAPL"
"512",2014-05-27,19.896435,"AAPL"
"513",2014-05-28,19.844921,"AAPL"
"514",2014-05-29,20.206507,"AAPL"
"515",2014-05-30,20.130823,"AAPL"
"516",2014-06-02,19.992479,"AAPL"
"517",2014-06-03,20.275202,"AAPL"
"518",2014-06-04,20.506721,"AAPL"
"519",2014-06-05,20.587179,"AAPL"
"520",2014-06-06,20.530575,"AAPL"
"521",2014-06-09,20.859095,"AAPL"
"522",2014-06-10,20.981531,"AAPL"
"523",2014-06-11,20.894709,"AAPL"
"524",2014-06-12,20.545202,"AAPL"
"525",2014-06-13,20.320358,"AAPL"
"526",2014-06-16,20.525166,"AAPL"
"527",2014-06-17,20.498449,"AAPL"
"528",2014-06-18,20.520716,"AAPL"
"529",2014-06-19,20.44948,"AAPL"
"530",2014-06-20,20.237993,"AAPL"
"531",2014-06-23,20.220192,"AAPL"
"532",2014-06-24,20.097744,"AAPL"
"533",2014-06-25,20.115557,"AAPL"
"534",2014-06-26,20.235769,"AAPL"
"535",2014-06-27,20.476196,"AAPL"
"536",2014-06-30,20.687681,"AAPL"
"537",2014-07-01,20.819016,"AAPL"
"538",2014-07-02,20.810114,"AAPL"
"539",2014-07-03,20.932554,"AAPL"
"540",2014-07-07,21.364429,"AAPL"
"541",2014-07-08,21.226402,"AAPL"
"542",2014-07-09,21.235313,"AAPL"
"543",2014-07-10,21.157396,"AAPL"
"544",2014-07-11,21.197464,"AAPL"
"545",2014-07-14,21.471281,"AAPL"
"546",2014-07-15,21.219727,"AAPL"
"547",2014-07-16,21.099512,"AAPL"
"548",2014-07-17,20.723293,"AAPL"
"549",2014-07-18,21.021601,"AAPL"
"550",2014-07-21,20.912516,"AAPL"
"551",2014-07-22,21.086159,"AAPL"
"552",2014-07-23,21.636021,"AAPL"
"553",2014-07-24,21.600403,"AAPL"
"554",2014-07-25,21.742868,"AAPL"
"555",2014-07-28,22.043402,"AAPL"
"556",2014-07-29,21.900928,"AAPL"
"557",2014-07-30,21.84973,"AAPL"
"558",2014-07-31,21.282055,"AAPL"
"559",2014-08-01,21.40004,"AAPL"
"560",2014-08-04,21.279833,"AAPL"
"561",2014-08-05,21.175205,"AAPL"
"562",2014-08-06,21.139591,"AAPL"
"563",2014-08-07,21.13735,"AAPL"
"564",2014-08-08,21.195513,"AAPL"
"565",2014-08-11,21.475166,"AAPL"
"566",2014-08-12,21.470699,"AAPL"
"567",2014-08-13,21.75482,"AAPL"
"568",2014-08-14,21.812996,"AAPL"
"569",2014-08-15,21.920376,"AAPL"
"570",2014-08-18,22.184372,"AAPL"
"571",2014-08-19,22.490873,"AAPL"
"572",2014-08-20,22.499821,"AAPL"
"573",2014-08-21,22.50206,"AAPL"
"574",2014-08-22,22.667614,"AAPL"
"575",2014-08-25,22.716833,"AAPL"
"576",2014-08-26,22.571413,"AAPL"
"577",2014-08-27,22.848833,"AAPL"
"578",2014-08-28,22.875677,"AAPL"
"579",2014-08-29,22.931604,"AAPL"
"580",2014-09-02,23.110586,"AAPL"
"581",2014-09-03,22.135153,"AAPL"
"582",2014-09-04,21.951698,"AAPL"
"583",2014-09-05,22.14187,"AAPL"
"584",2014-09-08,22.005398,"AAPL"
"585",2014-09-09,21.922615,"AAPL"
"586",2014-09-10,22.596022,"AAPL"
"587",2014-09-11,22.692219,"AAPL"
"588",2014-09-12,22.743687,"AAPL"
"589",2014-09-15,22.736969,"AAPL"
"590",2014-09-16,22.564707,"AAPL"
"591",2014-09-17,22.725784,"AAPL"
"592",2014-09-18,22.772764,"AAPL"
"593",2014-09-19,22.58707,"AAPL"
"594",2014-09-22,22.609446,"AAPL"
"595",2014-09-23,22.962927,"AAPL"
"596",2014-09-24,22.763815,"AAPL"
"597",2014-09-25,21.895769,"AAPL"
"598",2014-09-26,22.540092,"AAPL"
"599",2014-09-29,22.396908,"AAPL"
"600",2014-09-30,22.540092,"AAPL"
"601",2014-10-01,22.18885,"AAPL"
"602",2014-10-02,22.349922,"AAPL"
"603",2014-10-03,22.287277,"AAPL"
"604",2014-10-06,22.287277,"AAPL"
"605",2014-10-07,22.092646,"AAPL"
"606",2014-10-08,22.551273,"AAPL"
"607",2014-10-09,22.600496,"AAPL"
"608",2014-10-10,22.535616,"AAPL"
"609",2014-10-13,22.329792,"AAPL"
"610",2014-10-14,22.092646,"AAPL"
"611",2014-10-15,21.821936,"AAPL"
"612",2014-10-16,21.53558,"AAPL"
"613",2014-10-17,21.851027,"AAPL"
"614",2014-10-20,22.318602,"AAPL"
"615",2014-10-21,22.9249,"AAPL"
"616",2014-10-22,23.041229,"AAPL"
"617",2014-10-23,23.452885,"AAPL"
"618",2014-10-24,23.540131,"AAPL"
"619",2014-10-27,23.515528,"AAPL"
"620",2014-10-28,23.88019,"AAPL"
"621",2014-10-29,24.014423,"AAPL"
"622",2014-10-30,23.933887,"AAPL"
"623",2014-10-31,24.162083,"AAPL"
"624",2014-11-03,24.475294,"AAPL"
"625",2014-11-04,24.29632,"AAPL"
"626",2014-11-05,24.354486,"AAPL"
"627",2014-11-06,24.424139,"AAPL"
"628",2014-11-07,24.493793,"AAPL"
"629",2014-11-10,24.45335,"AAPL"
"630",2014-11-11,24.648832,"AAPL"
"631",2014-11-12,24.997105,"AAPL"
"632",2014-11-13,25.349878,"AAPL"
"633",2014-11-14,25.655457,"AAPL"
"634",2014-11-17,25.612768,"AAPL"
"635",2014-11-18,25.945313,"AAPL"
